,SKU,Product_Name,Category,main_category,sub_category,Is_Bridal,Has_Discount,is_bestseller,Definition,Product_URL,Extra_Detail_on_Product,Delivery_Time,NeckPiece_Type,Earing_Type,Haaram_Length,Earring_Length,Dome_Width,Available_Options,Availability_Rope_Addon,Availability_Chain_Addon,Availability_Size_2.4,Availability_Size_2.6,Availability_Size_2.8,Availability_Size_2.10,Availability,Size_2.4_availability,Size_2.6_availability,Size_2.8_availability,Size_2.10_availability,Any_Size_Available,Rope_Cost,Chain_Cost,Size_2.4_Cost,Size_2.6_Cost,Size_2.8_Cost,Size_2.10_Cost,Base_Price_Without_Addon,Discounted_Base_Price_Without_Addon,Final_Price_with_Rope_Addon,Final_Price_with_Chain_Addon,american,antique,indo,kerala,mediterranean,traditional,royal,victorian,vintage,western,work,party,bold,invisible,goddess,floral,coin,krishna,lakshmi,maangaz,peacock,tamara,temple,coral,beaded,emerald,pearl,ruby,stoned
38,M52531,Olivia – Gold – Guest look 2,"American Diamond, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,"Gold plated american diamond micro stoned dual layered indo western party wear gold finished neckpiece set, comes with a pair of star earrings.",https://madeforhers.in/product/olivia-gold/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,1,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1409,No Discount,1409,1469,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,M71116,Olivia- silver -lilac- RIHANA,"American Diamond, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,"Gold plated american diamond micro stoned dual layered indo western party wear silver finished neckpiece set, comes with a pair of star earrings.",https://madeforhers.in/product/olivia-silver/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,1,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1409,No Discount,1409,1469,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,M45946,Raisins neckpiece,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,antique gold finished American diamond heavy stone worked party wear neckpiece,https://madeforhers.in/product/raisins-neckpiece/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1229,No Discount,1229,1289,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,M54787,Ravissa leafy party wear,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,Gj polished white gold finished American diamond micro stone worked and emerald green stone cut worked floral neckpiece set,https://madeforhers.in/product/ravissa-leafy-party-wear/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1369,No Discount,1369,1429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
42,M27418,Ruqqaya – interchangeables AD party wear set,"American Diamond, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,American diamond stoned heavy worked interchangeable Neckpiece set with 1 base and 4 changeables.,https://madeforhers.in/product/ruqqaya-interchangeables-ad-party-wear-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,2,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1729,No Discount,1729,1789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,M88569,Saanbi version 2,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,GJ polished white gold finished real diamond replica floral designed ruby stone worked neckpiece set,https://madeforhers.in/product/saanbi-version-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1909,No Discount,1909,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
44,M32983,Sera – cindrella,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,Gj polished white gold finished real diamond replica micro American diamond stone worked with floral and leafy patterns pendent removable neckpiece set,https://madeforhers.in/product/sera-cindrella/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1899,No Discount,1899,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,M97817,Sera- cindrella,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,Gj polished white gold finished real diamond replica micro American diamond stone worked with floral and leafy patterns pendent removable neckpiece set,https://madeforhers.in/product/sera-cindrella-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1899,No Discount,1899,1959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,M76468,shirisha interchangeables,"American Diamond, Golden Jewellery, Neckpiece",American Diamond,Neckpiece,0,1,0,american diamond heavy stone worked 1 base and 5 different changeables neckpiece set,https://madeforhers.in/product/shirisha-interchangeables/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1629,1499,1499,1559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,M17496,Shri interchangeable neckpiece,"American Diamond, Golden Jewellery, Neckpiece",American Diamond,Neckpiece,0,0,0,matte gold finished american diamond stone worked one base and three different color interchangeables neck piece set,https://madeforhers.in/product/shri-interchangeable-neckpiece/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1249,No Discount,1249,1309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,M15849,Tamara neckpiece,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,antique gold finished exquisite kempu stone worked floral designed neckpiece set comes with the jhumkas,https://madeforhers.in/product/tamara-neckpiece-2/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1699,No Discount,1699,1759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,M78552,thogai mittai- indhu,"American Diamond, Golden Jewellery, Neckpiece",American Diamond,Neckpiece,0,0,0,matte gold finished american diamond stone worked peacock and leafy pattern neckpiece set,https://madeforhers.in/product/thogai-mittai/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,Not Applicable,Not Applicable,1.1,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,989,No Discount,989,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,M94727,Thooli interchangeables,"American Diamond, Golden Jewellery, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,Antique  gold finished  micro american diamond floral designed one base and five different colour interchangeables neckpiece set.,https://madeforhers.in/product/thooli-interchangeables/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,989,No Discount,989,1049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,M17222,Trivia version 5,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,Gj polished diamond replica American diamond micro stone worked floral neckpiece set,https://madeforhers.in/product/trivia-version-5/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1059,No Discount,1059,1119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,M23252,vaibhavi jadau victorian haaram – mint green,"American Diamond, Bridal Wears, Exclusive, Haaram",American Diamond,Haaram,1,1,0,antique gold finished real gold inspired exquisite premium jadau stone worked floral designed cluster pearl and english colour beaded long haaram set,https://madeforhers.in/product/vaibhavi-jadau-victorian-haaram/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,8499,7899,Not Applicable,Not Applicable,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
53,M86959,veloni patry wear – lilac- RIHANA-cele,"American Diamond, Neckpiece, Silver Jewellery",Silver Jewellery,Neckpiece,0,0,0,silver plated american diamond micro stone worked trilayered neckpiece set,https://madeforhers.in/product/veloni-patry-wear/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.4,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1541,No Discount,1541,1601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,M58769,veloni version 2- Sam,"American Diamond, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,american diamond stoned floral pattern ruvy ston worked shimmering grand party wear neckpiece set,https://madeforhers.in/product/veloni-version-2/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1679,No Discount,1679,1739,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
55,M62935,veloni version 2- Sam,"American Diamond, Golden Jewellery, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,american diamond stoned floral pattern white stone worked shimmering grand party wear neckpiece set,https://madeforhers.in/product/veloni-version-2-2/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.6,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1679,No Discount,1679,1739,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
56,M96112,Violetta interchangeables,"American Diamond, Golden Jewellery, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,American diamond stoned heavy worked interchangeable Neckpiece set with 1 base and 4 changeables.,https://madeforhers.in/product/violetta-interchangeables/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.2,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1059,No Discount,1059,1119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,M35266,waffle – cindrella neckpiece,"American Diamond, Golden Jewellery, Neckpiece, New Arrivals",American Diamond,Neckpiece,0,0,0,GJ polished American diamond micro stone worked ruby block party wear neckpiece,https://madeforhers.in/product/waffle-cindrella-neckpiece/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1529,No Discount,1529,1589,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
58,M64726,waves indo western party wear – Mittai,"American Diamond, Golden Jewellery, Neckpiece",American Diamond,Neckpiece,0,0,0,antique gold finished american diamond stone worked floral indo western party wear set,https://madeforhers.in/product/waves-indo-western-party-wear/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,0.6,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,979,No Discount,Not Applicable,Not Applicable,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59,M94868,Ziana interchangeables neck piece set,"American Diamond, Golden Jewellery, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,gold finished american diamond exquisite stone worked one base and four different color changeables neck piece set,https://madeforhers.in/product/ziana-interchangeables-neck-piece-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.5,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1699,No Discount,1699,1759,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,M94798,zoya floral party wear – Mittai- indhu,"American Diamond, Neckpiece, Re Stocks",American Diamond,Neckpiece,0,0,0,Matte gold finished floral designed neckpiece set,https://madeforhers.in/product/zoya-floral-party-wear/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,0.9,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1029,No Discount,1029,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
